# Target Sample Rate: 479 Hz
time,gFx,gFy,gFz,TgF
1.720547,0.0067,0.7811,0.6683,1.03
1.722880,0.0062,0.7860,0.6732,1.03
1.726014,0.0096,0.7855,0.6771,1.04
1.726771,0.0086,0.7880,0.6810,1.04
1.730275,0.0081,0.7924,0.6810,1.04
1.731055,0.0120,0.7943,0.6790,1.05
1.733070,0.0140,0.7958,0.6795,1.05
1.735165,0.0179,0.8002,0.6804,1.05
1.741964,0.0212,0.8085,0.6892,1.06
1.745496,0.0315,0.8252,0.7017,1.08
1.747745,0.0324,0.8300,0.7066,1.09
1.754063,0.0334,0.8354,0.7085,1.10
1.758348,0.0407,0.8540,0.7138,1.11
1.760127,0.0426,0.8564,0.7119,1.11
1.763885,0.0431,0.8598,0.7094,1.12
1.764123,0.0431,0.8618,0.7031,1.11
1.766316,0.0446,0.8632,0.6943,1.11
1.768571,0.0441,0.8652,0.6870,1.11
1.770399,0.0411,0.8667,0.6796,1.10
1.779812,0.0377,0.8681,0.6694,1.10
1.782513,0.0211,0.8676,0.6378,1.08
1.789320,0.0157,0.8651,0.6265,1.07
1.793210,-0.0076,0.8455,0.5974,1.04
1.798353,-0.0145,0.8397,0.5941,1.03
1.801694,-0.0261,0.8211,0.5839,1.01
1.803483,-0.0295,0.8152,0.5805,1.00
1.809097,-0.0305,0.8084,0.5781,0.99
1.812026,-0.0344,0.7981,0.5689,0.98
1.814399,-0.0324,0.7932,0.5670,0.98
1.819731,-0.0295,0.7908,0.5689,0.97
1.823169,-0.0270,0.7879,0.5928,0.99
1.824505,-0.0280,0.7883,0.6030,0.99
1.826627,-0.0304,0.7893,0.6152,1.00
1.831333,-0.0319,0.7908,0.6259,1.01
1.831440,-0.0343,0.7927,0.6367,1.02
1.832975,-0.0348,0.7952,0.6469,1.03
1.834778,-0.0387,0.7996,0.6552,1.03
1.837128,-0.0402,0.8045,0.6600,1.04
1.842246,-0.0432,0.8103,0.6630,1.05
1.842314,-0.0446,0.8157,0.6630,1.05
1.843031,-0.0480,0.8211,0.6575,1.05
1.845192,-0.0485,0.8279,0.6551,1.06
1.847581,-0.0500,0.8313,0.6487,1.06
1.849338,-0.0476,0.8362,0.6409,1.05
1.853676,-0.0452,0.8391,0.6331,1.05
1.853755,-0.0452,0.8440,0.6292,1.05
1.855442,-0.0452,0.8518,0.6238,1.06
1.857906,-0.0457,0.8596,0.6155,1.06
1.859525,-0.0472,0.8679,0.6106,1.06
1.864319,-0.0472,0.8782,0.6013,1.07
1.864442,-0.0463,0.8846,0.5925,1.07
1.865763,-0.0429,0.8929,0.5856,1.07
1.867937,-0.0434,0.9070,0.5822,1.08
1.875748,-0.0648,0.9177,0.5909,1.09
1.877989,-0.0366,0.9329,0.5693,1.09
1.880155,-0.0288,0.9397,0.5635,1.10
1.882317,-0.0215,0.9466,0.5595,1.10
1.886493,-0.0123,0.9530,0.5615,1.11
1.886577,-0.0025,0.9569,0.5658,1.11
1.888455,0.0057,0.9657,0.5721,1.12
1.890363,0.0140,0.9701,0.5803,1.13
1.892409,0.0238,0.9735,0.5920,1.14
1.897811,0.0325,0.9790,0.6071,1.15
1.897919,0.0433,0.9770,0.6237,1.16
1.898661,0.0555,0.9766,0.6353,1.17
1.903016,0.0624,0.9600,0.6860,1.18
1.904793,0.0639,0.9458,0.7114,1.19
1.908485,0.0678,0.9331,0.7320,1.19
1.908984,0.0742,0.9215,0.7486,1.19
1.911044,0.0767,0.9088,0.7613,1.19
1.913140,0.0845,0.8951,0.7735,1.19
1.915313,0.0899,0.8814,0.7838,1.18
1.919795,0.0938,0.8687,0.7912,1.18
1.923623,0.0939,0.8346,0.8118,1.17
1.925480,0.0925,0.8219,0.8152,1.16
1.931548,0.0911,0.8111,0.8143,1.15
1.934163,0.0819,0.7799,0.8023,1.12
1.935881,0.0784,0.7716,0.7901,1.11
1.938037,0.0745,0.7637,0.7760,1.09
1.942474,0.0687,0.7578,0.7614,1.08
1.942562,0.0634,0.7510,0.7463,1.06
1.944114,0.0590,0.7471,0.7293,1.05
1.947353,0.0546,0.7446,0.7137,1.03
1.948775,0.0521,0.7397,0.6972,1.02
1.953482,0.0458,0.7377,0.6826,1.01
1.953559,0.0414,0.7373,0.6728,1.00
1.954623,0.0360,0.7373,0.6621,0.99
1.956634,0.0311,0.7377,0.6553,0.99
1.958666,0.0277,0.7396,0.6445,0.98
1.960812,0.0238,0.7450,0.6401,0.98
1.964394,0.0219,0.7518,0.6357,0.98
1.965100,0.0189,0.7582,0.6284,0.98
1.969089,0.0179,0.7753,0.6230,0.99
1.971070,0.0208,0.7816,0.6190,1.00
1.977006,0.0256,0.7885,0.6215,1.00
1.979975,0.0383,0.8095,0.6350,1.03
1.981527,0.0388,0.8188,0.6423,1.04
1.987111,0.0422,0.8261,0.6510,1.05
1.987193,0.0446,0.8335,0.6602,1.06
1.987681,0.0455,0.8398,0.6690,1.07
1.989988,0.0455,0.8462,0.6753,1.08
1.991699,0.0460,0.8515,0.6831,1.09
1.993868,0.0460,0.8574,0.6904,1.10
1.997995,0.0455,0.8613,0.6962,1.11
1.998151,0.0446,0.8647,0.7030,1.12
2.000021,0.0446,0.8681,0.7069,1.12
2.002899,0.0426,0.8691,0.7113,1.12
2.004392,0.0436,0.8691,0.7138,1.13
2.009390,0.0416,0.8657,0.7167,1.12
2.009487,0.0402,0.8623,0.7157,1.12
2.010666,0.0387,0.8564,0.7163,1.12
2.012817,0.0368,0.8506,0.7143,1.11
2.015163,0.0349,0.8447,0.7134,1.11
2.020314,0.0309,0.8383,0.7090,1.10
2.020389,0.0275,0.8305,0.7076,1.09
2.021000,0.0247,0.8207,0.7047,1.08
2.023191,0.0198,0.8129,0.6999,1.07
2.025369,0.0174,0.8017,0.6975,1.06
2.027331,0.0145,0.7924,0.6926,1.05
2.031355,0.0125,0.7811,0.6888,1.04
2.031415,0.0092,0.7704,0.6825,1.03
2.033343,0.0082,0.7592,0.6757,1.02
2.035547,0.0062,0.7504,0.6680,1.00
2.043384,0.0029,0.7323,0.6529,0.98
2.045880,-0.0029,0.7137,0.6271,0.95
2.048266,-0.0078,0.7083,0.6194,0.94
2.050198,-0.0088,0.7020,0.6126,0.93
2.055240,-0.0117,0.6986,0.6038,0.92
2.055353,-0.0166,0.6956,0.5980,0.92
2.056345,-0.0205,0.6931,0.5907,0.91
2.058681,-0.0244,0.6892,0.5800,0.90
2.060487,-0.0258,0.6853,0.5702,0.89
2.066131,-0.0273,0.6843,0.5605,0.88
2.066219,-0.0307,0.6824,0.5493,0.88
2.066611,-0.0298,0.6829,0.5356,0.87
2.068732,-0.0264,0.6829,0.5244,0.86
2.070625,-0.0254,0.6829,0.5127,0.85
2.077302,-0.0234,0.6824,0.5049,0.85
2.081740,-0.0113,0.6917,0.4863,0.85
2.083287,-0.0084,0.6947,0.4858,0.85
2.089274,-0.0035,0.6956,0.4858,0.85
2.091825,0.0136,0.7055,0.4955,0.86
2.093746,0.0189,0.7118,0.5004,0.87
2.099519,0.0262,0.7172,0.5062,0.88
2.099630,0.0325,0.7221,0.5129,0.89
2.099716,0.0413,0.7265,0.5173,0.89
2.101775,0.0486,0.7304,0.5231,0.90
2.103943,0.0554,0.7368,0.5304,0.91
2.111211,0.0623,0.7412,0.5347,0.92
2.114578,0.0856,0.7554,0.5698,0.95
2.116181,0.0900,0.7574,0.5795,0.96
2.120570,0.0954,0.7603,0.5946,0.97
2.120673,0.0978,0.7618,0.6048,0.98
2.122525,0.1022,0.7628,0.6175,0.99
2.124593,0.1052,0.7618,0.6292,0.99
2.126618,0.1081,0.7599,0.6389,1.00
2.131782,0.1086,0.7580,0.6516,1.01
2.131858,0.1101,0.7565,0.6628,1.01
2.132828,0.1121,0.7545,0.6735,1.02
2.134936,0.1121,0.7531,0.6828,1.02
2.137055,0.1121,0.7506,0.6921,1.03
2.138659,0.1111,0.7457,0.6960,1.03
2.143316,0.1091,0.7423,0.7019,1.03
2.143465,0.1087,0.7399,0.7044,1.03
2.144948,0.1043,0.7364,0.7063,1.03
2.147261,0.0989,0.7325,0.7034,1.02
2.149055,0.0950,0.7325,0.7005,1.02
2.156487,0.0867,0.7296,0.6961,1.01
2.159350,0.0487,0.7290,0.6640,0.99
2.166807,0.0385,0.7290,0.6543,0.98
2.170463,0.0107,0.7245,0.6100,0.95
2.171985,0.0024,0.7225,0.6027,0.94
2.178000,-0.0010,0.7225,0.5978,0.94
2.180895,-0.0113,0.7220,0.5818,0.93
2.182380,-0.0152,0.7254,0.5798,0.93
2.187503,-0.0206,0.7278,0.5774,0.93
2.187596,-0.0255,0.7307,0.5798,0.93
2.188516,-0.0308,0.7356,0.5823,0.94
2.190446,-0.0342,0.7381,0.5847,0.94
2.192695,-0.0357,0.7424,0.5867,0.95
2.198643,-0.0377,0.7449,0.5900,0.95
2.198743,-0.0382,0.7493,0.5900,0.95
2.200763,-0.0396,0.7517,0.5876,0.95
2.201877,-0.0401,0.7542,0.5847,0.96
2.203526,-0.0391,0.7566,0.5812,0.95
2.205032,-0.0392,0.7600,0.5798,0.96
2.209923,-0.0392,0.7644,0.5754,0.96
2.210012,-0.0402,0.7693,0.5729,0.96
2.213687,-0.0446,0.7756,0.5666,0.96
2.215215,-0.0470,0.7790,0.5646,0.96
2.220784,-0.0504,0.7829,0.5616,0.96
2.223467,-0.0597,0.7898,0.5572,0.97
2.225516,-0.0631,0.7898,0.5578,0.97
2.227724,-0.0660,0.7907,0.5558,0.97
2.232264,-0.0690,0.7916,0.5578,0.97
2.232376,-0.0709,0.7907,0.5558,0.97
2.233910,-0.0724,0.7921,0.5524,0.97
2.235959,-0.0739,0.7941,0.5510,0.97
2.238040,-0.0743,0.7926,0.5514,0.97
2.243347,-0.0734,0.7926,0.5519,0.97
2.243438,-0.0758,0.7941,0.5558,0.97
2.244170,-0.0748,0.7907,0.5588,0.97
2.246421,-0.0768,0.7892,0.5617,0.97
2.248332,-0.0768,0.7877,0.5661,0.97
2.250395,-0.0773,0.7848,0.5705,0.97
2.254360,-0.0763,0.7829,0.5764,0.98
2.254673,-0.0753,0.7780,0.5822,0.97
2.256867,-0.0738,0.7755,0.5886,0.98
2.258702,-0.0718,0.7736,0.5954,0.98
2.260749,-0.0699,0.7716,0.5983,0.98
2.265101,-0.0655,0.7702,0.6013,0.98
2.265171,-0.0616,0.7712,0.6066,0.98
2.266934,-0.0582,0.7683,0.6075,0.98
2.269242,-0.0533,0.7683,0.6095,0.98
2.271215,-0.0485,0.7697,0.6095,0.98
2.275840,-0.0450,0.7717,0.6119,0.99
2.275908,-0.0392,0.7742,0.6158,0.99
2.277264,-0.0358,0.7791,0.6168,0.99
2.279623,-0.0324,0.7849,0.6182,1.00
2.281440,-0.0280,0.7918,0.6220,1.01
2.283523,-0.0251,0.7986,0.6264,1.02
2.287961,-0.0207,0.8070,0.6263,1.02
2.288047,-0.0188,0.8148,0.6273,1.03
2.289668,-0.0188,0.8255,0.6297,1.04
2.291809,-0.0159,0.8324,0.6296,1.04
2.298952,-0.0115,0.8436,0.6282,1.05
2.302196,-0.0110,0.8514,0.6183,1.05
2.304273,-0.0110,0.8524,0.6174,1.05
2.309980,-0.0101,0.8509,0.6125,1.05
2.312509,-0.0106,0.8436,0.5979,1.03
2.314483,-0.0101,0.8387,0.5936,1.03
2.316543,-0.0125,0.8328,0.5921,1.02
2.320911,-0.0115,0.8245,0.5883,1.01
2.321002,-0.0139,0.8167,0.5858,1.01
2.322777,-0.0149,0.8109,0.5805,1.00
2.326930,-0.0173,0.8021,0.5781,0.99
2.327022,-0.0183,0.7923,0.5757,0.98
2.332106,-0.0202,0.7864,0.5699,0.97
2.332205,-0.0226,0.7757,0.5665,0.96
2.333145,-0.0246,0.7703,0.5646,0.96
2.335236,-0.0250,0.7615,0.5597,0.95
2.337300,-0.0275,0.7547,0.5597,0.94
2.339316,-0.0304,0.7464,0.5549,0.93
2.343184,-0.0308,0.7410,0.5525,0.92
2.343608,-0.0313,0.7385,0.5491,0.92
2.345780,-0.0328,0.7341,0.5457,0.92
2.347664,-0.0328,0.7317,0.5438,0.91
2.349651,-0.0323,0.7288,0.5414,0.91
2.354324,-0.0328,0.7288,0.5394,0.91
2.354430,-0.0328,0.7283,0.5360,0.90
2.356104,-0.0323,0.7302,0.5375,0.91
2.358195,-0.0323,0.7288,0.5375,0.91
2.360210,-0.0318,0.7312,0.5365,0.91
2.365019,-0.0323,0.7351,0.5384,0.91
2.365119,-0.0333,0.7395,0.5379,0.92
2.366622,-0.0348,0.7424,0.5350,0.92
2.368580,-0.0348,0.7444,0.5301,0.91
2.370849,-0.0372,0.7488,0.5296,0.92
2.372706,-0.0372,0.7542,0.5281,0.92
2.377064,-0.0387,0.7571,0.5256,0.92
2.377154,-0.0377,0.7605,0.5261,0.93
2.379198,-0.0377,0.7644,0.5261,0.93
2.381445,-0.0373,0.7674,0.5247,0.93
2.387870,-0.0392,0.7727,0.5217,0.93
2.391352,-0.0456,0.7800,0.5144,0.94
2.393404,-0.0476,0.7800,0.5115,0.93
2.399158,-0.0490,0.7815,0.5090,0.93
2.401705,-0.0559,0.7834,0.4890,0.93
2.403880,-0.0568,0.7844,0.4846,0.92
2.405816,-0.0593,0.7844,0.4813,0.92
2.410500,-0.0598,0.7863,0.4749,0.92
2.410595,-0.0622,0.7873,0.4720,0.92
2.412349,-0.0632,0.7888,0.4690,0.92
2.415011,-0.0661,0.7931,0.4656,0.92
2.416191,-0.0671,0.7975,0.4670,0.93
2.421817,-0.0685,0.8029,0.4700,0.93
2.421959,-0.0686,0.8078,0.4758,0.94
2.422441,-0.0696,0.8146,0.4841,0.95
2.424478,-0.0686,0.8185,0.4889,0.96
2.426561,-0.0681,0.8234,0.4933,0.96
2.433412,-0.0647,0.8283,0.4991,0.97
2.437324,-0.0540,0.8454,0.5259,1.00
2.438952,-0.0511,0.8503,0.5297,1.00
2.454185,-0.0472,0.8547,0.5370,1.01
2.456307,-0.0326,0.8777,0.6027,1.07
2.460113,-0.0302,0.8782,0.6174,1.07
2.466239,-0.0287,0.8772,0.6271,1.08
2.470414,-0.0262,0.8704,0.6534,1.09
2.472228,-0.0223,0.8670,0.6593,1.09
2.477643,-0.0203,0.8626,0.6622,1.09
2.480393,-0.0154,0.8534,0.6710,1.09
2.482801,-0.0120,0.8514,0.6730,1.09
2.488754,-0.0086,0.8504,0.6759,1.09
2.493032,-0.0018,0.8421,0.6691,1.08
2.494908,0.0002,0.8455,0.6691,1.08
2.499593,0.0007,0.8455,0.6701,1.08
2.503467,0.0031,0.8563,0.6719,1.09
2.505048,0.0050,0.8607,0.6739,1.09
2.510433,0.0065,0.8666,0.6754,1.10
2.513380,0.0079,0.8817,0.6807,1.11
2.515575,0.0093,0.8871,0.6811,1.12
2.521188,0.0079,0.8935,0.6865,1.13
2.523692,0.0054,0.9149,0.6830,1.14
2.526202,0.0059,0.9213,0.6820,1.15
2.527994,0.0039,0.9267,0.6766,1.15
2.533350,-0.0038,0.9159,0.6796,1.14
2.533446,0.0049,0.9281,0.6673,1.14
2.534239,0.0054,0.9345,0.6561,1.14
2.536277,0.0054,0.9340,0.6487,1.14
2.538310,0.0043,0.9364,0.6453,1.14
2.544807,0.0029,0.9393,0.6375,1.14
2.548884,-0.0161,0.9364,0.6171,1.12
2.550611,-0.0181,0.9315,0.6103,1.11
2.555681,-0.0220,0.9270,0.6040,1.11
2.559240,-0.0405,0.9163,0.5933,1.09
2.561084,-0.0458,0.9055,0.5919,1.08
2.564924,-0.0482,0.8938,0.5832,1.07
2.565252,-0.0521,0.8894,0.5813,1.06
2.567246,-0.0585,0.8845,0.5789,1.06
2.569384,-0.0618,0.8757,0.5779,1.05
2.571405,-0.0648,0.8684,0.5770,1.04
2.576841,-0.0662,0.8596,0.5770,1.04
2.579737,-0.0618,0.8337,0.5805,1.02
2.583691,-0.0598,0.8269,0.5811,1.01
2.583854,-0.0569,0.8205,0.5786,1.01
2.588326,-0.0539,0.8147,0.5767,1.00
2.588419,-0.0524,0.8073,0.5748,0.99
2.590153,-0.0495,0.8010,0.5743,0.99
2.592128,-0.0471,0.7971,0.5738,0.98
2.594230,-0.0505,0.7941,0.5758,0.98
2.599214,-0.0510,0.7907,0.5787,0.98
2.599294,-0.0515,0.7893,0.5812,0.98
2.600304,-0.0534,0.7898,0.5865,0.99
2.602428,-0.0559,0.7917,0.5885,0.99
2.604738,-0.0544,0.7937,0.5909,0.99
2.606521,-0.0559,0.7966,0.5894,0.99
2.609892,-0.0573,0.7985,0.5909,1.00
2.611337,-0.0617,0.8015,0.5923,1.00
2.612658,-0.0627,0.8029,0.5909,1.00
2.615181,-0.0622,0.8044,0.5899,1.00
2.616822,-0.0632,0.8049,0.5899,1.00
2.621174,-0.0632,0.8078,0.5880,1.00
2.621236,-0.0642,0.8078,0.5860,1.00
2.623416,-0.0627,0.8078,0.5860,1.00
2.625167,-0.0617,0.8088,0.5860,1.00
2.627351,-0.0612,0.8098,0.5880,1.00
2.633786,-0.0578,0.8108,0.5908,1.00
2.637541,-0.0466,0.8093,0.6006,1.01
2.639389,-0.0319,0.8074,0.6166,1.02
2.644437,-0.0270,0.8069,0.6264,1.02
2.647816,-0.0012,0.8065,0.6575,1.04
2.649711,0.0081,0.8065,0.6687,1.05
2.655883,0.0178,0.8070,0.6785,1.05
2.658151,0.0471,0.8139,0.7066,1.08
2.660180,0.0559,0.8174,0.7174,1.09
2.662203,0.0646,0.8213,0.7295,1.10
2.665947,0.0729,0.8267,0.7373,1.11
2.666430,0.0807,0.8307,0.7465,1.12
2.668548,0.0890,0.8350,0.7538,1.13
2.670557,0.0953,0.8380,0.7606,1.14
2.676942,0.1075,0.8424,0.7742,1.15
2.681098,0.1177,0.8419,0.7839,1.16
2.682972,0.1202,0.8400,0.7824,1.15
2.688226,0.1217,0.8361,0.7761,1.15
2.691126,0.1236,0.8229,0.7479,1.12
2.693264,0.1246,0.8175,0.7367,1.11
2.695257,0.1232,0.8112,0.7216,1.09
2.699830,0.1198,0.8048,0.7061,1.08
2.699920,0.1193,0.7975,0.6924,1.06
2.701566,0.1154,0.7921,0.6783,1.05
2.703538,0.1100,0.7862,0.6652,1.04
2.705604,0.1041,0.7804,0.6530,1.02
2.710164,0.0988,0.7740,0.6404,1.01
2.710587,0.0920,0.7696,0.6292,1.00
2.711811,0.0871,0.7642,0.6165,0.99
2.714406,0.0832,0.7603,0.6058,0.98
2.715962,0.0769,0.7573,0.5981,0.97
2.722123,0.0720,0.7520,0.5873,0.96
2.724344,0.0603,0.7441,0.5626,0.93
2.726415,0.0574,0.7417,0.5572,0.93
2.728417,0.0554,0.7392,0.5499,0.92
2.733238,0.0515,0.7387,0.5450,0.92
2.733328,0.0520,0.7368,0.5402,0.92
2.734888,0.0486,0.7368,0.5358,0.91
2.736918,0.0486,0.7377,0.5295,0.91
2.743555,0.0481,0.7382,0.5251,0.91
2.747022,0.0442,0.7451,0.5221,0.91
2.749092,0.0418,0.7509,0.5216,0.92
2.751200,0.0413,0.7518,0.5231,0.92
2.755104,0.0422,0.7563,0.5221,0.92
2.755284,0.0441,0.7602,0.5211,0.92
2.757322,0.0461,0.7602,0.5216,0.92
2.759494,0.0436,0.7631,0.5235,0.93
2.761474,0.0422,0.7675,0.5215,0.93
2.765405,0.0436,0.7680,0.5167,0.93
2.765668,0.0422,0.7670,0.5147,0.92
2.767780,0.0451,0.7685,0.5118,0.92
2.770257,0.0446,0.7680,0.5060,0.92
2.771999,0.0441,0.7700,0.4991,0.92
2.777724,0.0456,0.7729,0.4903,0.92
2.780251,0.0446,0.7768,0.4693,0.91
2.782308,0.0446,0.7773,0.4610,0.90
2.784324,0.0431,0.7782,0.4523,0.90
2.788068,0.0421,0.7772,0.4479,0.90
2.788456,0.0421,0.7797,0.4421,0.90
2.790498,0.0411,0.7821,0.4405,0.90
2.792809,0.0392,0.7846,0.4366,0.90
2.794631,0.0367,0.7855,0.4371,0.90
2.799366,0.0377,0.7890,0.4396,0.90
2.799439,0.0343,0.7934,0.4435,0.91
2.800889,0.0324,0.7992,0.4479,0.92
2.803232,0.0324,0.8012,0.4517,0.92
2.806114,0.0328,0.8051,0.4595,0.93
2.810305,0.0363,0.8051,0.4673,0.93
2.810369,0.0387,0.8046,0.4785,0.94
2.812138,0.0436,0.8051,0.4892,0.94
2.814074,0.0465,0.8051,0.5058,0.95
2.815786,0.0504,0.8056,0.5224,0.96
2.817564,0.0509,0.8042,0.5404,0.97
2.821967,0.0504,0.8027,0.5565,0.98
2.822921,0.0485,0.8046,0.5697,0.99
2.824017,0.0470,0.8017,0.5770,0.99
2.827793,0.0441,0.8017,0.5839,0.99
2.827974,0.0422,0.8022,0.5887,1.00
2.832856,0.0422,0.7993,0.5936,1.00
2.832926,0.0407,0.7944,0.5946,0.99
2.834177,0.0383,0.7880,0.5951,0.99
2.837359,0.0358,0.7836,0.5942,0.98
2.838485,0.0330,0.7807,0.5927,0.98
2.844174,0.0295,0.7768,0.5869,0.97
2.844253,0.0251,0.7724,0.5845,0.97
2.844818,0.0193,0.7728,0.5815,0.97
2.848905,0.0076,0.7713,0.5733,0.96
2.850722,0.0003,0.7718,0.5684,0.96
2.855219,-0.0065,0.7723,0.5621,0.96
2.859030,-0.0266,0.7752,0.5319,0.94
2.861006,-0.0319,0.7761,0.5192,0.93
2.866284,-0.0358,0.7771,0.5071,0.93
2.869681,-0.0422,0.7766,0.4729,0.91
2.871995,-0.0466,0.7805,0.4622,0.91
2.873718,-0.0501,0.7844,0.4485,0.90
2.878205,-0.0520,0.7888,0.4358,0.90
2.878295,-0.0520,0.7937,0.4236,0.90
2.879847,-0.0535,0.7990,0.4143,0.90
2.881808,-0.0555,0.8034,0.4065,0.90
2.883942,-0.0555,0.8078,0.4012,0.90
2.888501,-0.0574,0.8127,0.4012,0.91
2.889738,-0.0599,0.8185,0.3968,0.91
2.890667,-0.0584,0.8244,0.3948,0.92
2.892206,-0.0575,0.8293,0.3908,0.92
2.894520,-0.0555,0.8352,0.3908,0.92
2.900293,-0.0531,0.8386,0.3899,0.93
2.902592,-0.0434,0.8552,0.3995,0.94
2.905251,-0.0434,0.8630,0.4034,0.95
2.906948,-0.0405,0.8694,0.4102,0.96
2.916351,-0.0405,0.8747,0.4160,0.97
2.924908,-0.0390,0.8830,0.4501,0.99
2.927113,-0.0389,0.8625,0.4819,0.99
2.929185,-0.0394,0.8552,0.4922,0.99
2.932667,-0.0404,0.8444,0.5010,0.98
2.933396,-0.0428,0.8347,0.5088,0.98
2.935613,-0.0433,0.8239,0.5171,0.97
2.937462,-0.0442,0.8142,0.5211,0.97
2.939629,-0.0452,0.8025,0.5275,0.96
2.944650,-0.0466,0.7917,0.5290,0.95
2.944757,-0.0471,0.7805,0.5344,0.95
2.947788,-0.0494,0.7565,0.5379,0.93
2.949919,-0.0494,0.7492,0.5394,0.92
2.955529,-0.0523,0.7395,0.5389,0.92
2.958530,-0.0620,0.7184,0.5293,0.89
2.960152,-0.0649,0.7140,0.5249,0.89
2.967006,-0.0674,0.7101,0.5167,0.88
2.970803,-0.0757,0.7008,0.5006,0.86
2.972569,-0.0757,0.7013,0.4977,0.86
2.978437,-0.0786,0.7042,0.4943,0.86
2.980866,-0.0825,0.7155,0.4874,0.87
2.982979,-0.0801,0.7189,0.4825,0.87
2.985155,-0.0801,0.7233,0.4805,0.87
2.988745,-0.0772,0.7287,0.4795,0.88
2.989155,-0.0743,0.7330,0.4795,0.88
2.991207,-0.0714,0.7389,0.4805,0.88
2.993194,-0.0695,0.7448,0.4809,0.89
2.995259,-0.0656,0.7516,0.4838,0.90
2.999143,-0.0626,0.7575,0.4862,0.90
2.999566,-0.0597,0.7629,0.4896,0.91
3.001482,-0.0563,0.7683,0.4901,0.91
3.004024,-0.0529,0.7751,0.4910,0.92
3.005635,-0.0476,0.7785,0.4963,0.92
3.011676,-0.0456,0.7834,0.4978,0.93
3.011777,-0.0432,0.7868,0.5007,0.93
3.011954,-0.0393,0.7898,0.5031,0.94
3.014130,-0.0359,0.7937,0.5041,0.94
3.016155,-0.0339,0.7947,0.5065,0.94
3.018162,-0.0305,0.7962,0.5075,0.94
3.022979,-0.0310,0.7986,0.5109,0.95
3.023066,-0.0325,0.8006,0.5118,0.95
3.024443,-0.0325,0.8045,0.5118,0.95
3.026498,-0.0325,0.8054,0.5099,0.95
3.033264,-0.0306,0.8093,0.5113,0.96
3.036844,-0.0286,0.8118,0.5162,0.96
3.038818,-0.0277,0.8133,0.5176,0.96
3.044044,-0.0272,0.8142,0.5235,0.97
3.047060,-0.0257,0.8157,0.5328,0.97
3.049180,-0.0272,0.8152,0.5372,0.98
3.051249,-0.0272,0.8152,0.5425,0.98
3.054764,-0.0281,0.8137,0.5478,0.98
3.055380,-0.0271,0.8142,0.5503,0.98
3.057412,-0.0266,0.8123,0.5522,0.98
3.059896,-0.0256,0.8089,0.5576,0.98
3.061753,-0.0266,0.8103,0.5561,0.98
3.067006,-0.0261,0.8093,0.5581,0.98
3.067106,-0.0256,0.8069,0.5586,0.98
3.067976,-0.0261,0.8103,0.5581,0.98
3.069908,-0.0281,0.8089,0.5561,0.98
3.071890,-0.0291,0.8103,0.5561,0.98
3.078396,-0.0305,0.8108,0.5562,0.98
3.082607,-0.0374,0.8171,0.5328,0.98
3.084300,-0.0403,0.8200,0.5230,0.97
3.088529,-0.0423,0.8254,0.5147,0.97
3.089549,-0.0443,0.8313,0.5093,0.98
3.090980,-0.0477,0.8337,0.5035,0.98
3.093103,-0.0501,0.8405,0.5001,0.98
3.094780,-0.0536,0.8464,0.4976,0.98
3.101590,-0.0570,0.8488,0.4981,0.99
3.104957,-0.0595,0.8606,0.4990,1.00
3.107096,-0.0590,0.8620,0.5010,1.00
3.110876,-0.0565,0.8620,0.5059,1.00
3.111416,-0.0541,0.8650,0.5102,1.01
3.113244,-0.0531,0.8659,0.5121,1.01
3.115488,-0.0507,0.8659,0.5146,1.01
3.117348,-0.0497,0.8645,0.5141,1.01
3.121760,-0.0487,0.8650,0.5160,1.01
3.121951,-0.0482,0.8650,0.5156,1.01
3.123642,-0.0502,0.8689,0.5151,1.01
3.125756,-0.0482,0.8713,0.5131,1.01
3.127773,-0.0482,0.8733,0.5145,1.01
3.129824,-0.0477,0.8742,0.5116,1.01
3.132763,-0.0463,0.8752,0.5101,1.01
3.134170,-0.0454,0.8757,0.5091,1.01
3.136023,-0.0454,0.8772,0.5101,1.02
3.138338,-0.0473,0.8781,0.5121,1.02
3.140758,-0.0507,0.8840,0.5140,1.02
3.145779,-0.0532,0.8874,0.5131,1.03
3.148722,-0.0551,0.8908,0.5160,1.03
3.150493,-0.0537,0.8947,0.5189,1.04
3.155293,-0.0571,0.8962,0.5257,1.04
3.155366,-0.0537,0.9001,0.5320,1.05
3.157235,-0.0546,0.9016,0.5354,1.05
3.158982,-0.0522,0.9045,0.5452,1.06
3.160945,-0.0517,0.9065,0.5549,1.06
3.162980,-0.0502,0.9060,0.5681,1.07
3.166346,-0.0497,0.9074,0.5798,1.08
3.167167,-0.0468,0.9074,0.5890,1.08
3.169119,-0.0454,0.9070,0.6007,1.09
3.171226,-0.0444,0.9030,0.6124,1.09
3.173637,-0.0443,0.9001,0.6237,1.10
3.178978,-0.0414,0.8958,0.6334,1.10
3.179050,-0.0385,0.8929,0.6432,1.10
3.179812,-0.0355,0.8894,0.6525,1.10
3.181955,-0.0341,0.8850,0.6641,1.11
3.183654,-0.0321,0.8826,0.6754,1.11
3.190232,-0.0321,0.8802,0.6871,1.12
3.193952,-0.0286,0.8679,0.7071,1.12
3.196054,-0.0281,0.8606,0.7072,1.11
3.199715,-0.0184,0.8519,0.6915,1.10
3.200213,-0.0262,0.8562,0.6950,1.10
3.202544,-0.0345,0.8567,0.6984,1.11
